id,tenant_id,email,name,role,status
5d6fcbbb-9dc6-53f3-a712-b7417095fd2d,ba6e3b18-bccb-5149-adae-530286c8bd10,h-labuh-wijaya-mak@demo.school,"H. Labuh Wijaya, M.Ak",STUDENT,ACTIVE
41a633a7-4294-5d0f-8b48-a0fcae4347a0,ba6e3b18-bccb-5149-adae-530286c8bd10,damar-tarihoran@demo.school,Damar Tarihoran,STUDENT,ACTIVE
030a4d8a-b20c-50d7-890e-42d3dcc60383,ba6e3b18-bccb-5149-adae-530286c8bd10,prabowo-saputra@demo.school,Prabowo Saputra,STUDENT,ACTIVE
0521a098-e53f-50ba-a0c4-89988856b0c4,ba6e3b18-bccb-5149-adae-530286c8bd10,hasim-palastri-sked@demo.school,"Hasim Palastri, S.Ked",STUDENT,ACTIVE
c2df07d5-a3f3-56ce-9775-51be99e43c60,ba6e3b18-bccb-5149-adae-530286c8bd10,cecep-tampubolon@demo.school,Cecep Tampubolon,STUDENT,ACTIVE
38866645-70f7-5ad6-8099-001a68f990be,ba6e3b18-bccb-5149-adae-530286c8bd10,rm-limar-yulianti@demo.school,R.M. Limar Yulianti,STUDENT,ACTIVE
f6df2824-1851-5819-8355-a715f0310049,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-okto-usada@demo.school,dr. Okto Usada,STUDENT,ACTIVE
9356db71-1dc7-58b3-b877-5bc0b71e49b4,ba6e3b18-bccb-5149-adae-530286c8bd10,mustofa-waluyo-skom@demo.school,"Mustofa Waluyo, S.Kom",STUDENT,ACTIVE
0d3e438e-ba8e-5d79-bdca-73b4c4bd9c73,ba6e3b18-bccb-5149-adae-530286c8bd10,zaenab-wibisono@demo.school,Zaenab Wibisono,STUDENT,ACTIVE
954717f9-2052-5d3c-a2cb-5b5838fdc83a,ba6e3b18-bccb-5149-adae-530286c8bd10,puti-siska-manullang-mak@demo.school,"Puti Siska Manullang, M.Ak",STUDENT,ACTIVE
9560ca27-4ed1-5000-9448-e396c487fc28,ba6e3b18-bccb-5149-adae-530286c8bd10,ra-kania-habibi@demo.school,R.A. Kania Habibi,STUDENT,ACTIVE
f88b9520-6e0f-503d-b3d7-3d04f6c6e7f4,ba6e3b18-bccb-5149-adae-530286c8bd10,gandi-aryani@demo.school,Gandi Aryani,STUDENT,ACTIVE
a4d16a77-75a5-576f-a33d-e36c2fae0181,ba6e3b18-bccb-5149-adae-530286c8bd10,cici-anggriawan@demo.school,Cici Anggriawan,STUDENT,ACTIVE
8ea38da9-b44d-50cc-9ca1-39399c3ace0f,ba6e3b18-bccb-5149-adae-530286c8bd10,akarsana-sihotang@demo.school,Akarsana Sihotang,STUDENT,ACTIVE
dd9c4762-2e0c-57b2-9e7c-902406c23ecf,ba6e3b18-bccb-5149-adae-530286c8bd10,drs-warsa-wibowo@demo.school,Drs. Warsa Wibowo,STUDENT,ACTIVE
2cc835c4-f888-5b24-b8ff-fca41190ee46,ba6e3b18-bccb-5149-adae-530286c8bd10,warsita-prayoga-mfarm@demo.school,"Warsita Prayoga, M.Farm",STUDENT,ACTIVE
4e07847c-8704-5e85-8e7f-c82bbcca777e,ba6e3b18-bccb-5149-adae-530286c8bd10,olga-susanti@demo.school,Olga Susanti,STUDENT,ACTIVE
220abf94-dcc9-5ead-be11-de46ffaa889a,ba6e3b18-bccb-5149-adae-530286c8bd10,cecep-melani@demo.school,Cecep Melani,STUDENT,ACTIVE
b8764664-9601-5f68-9719-a7fe86499c97,ba6e3b18-bccb-5149-adae-530286c8bd10,t-galang-nashiruddin@demo.school,T. Galang Nashiruddin,STUDENT,ACTIVE
b70299ec-09db-51f6-a799-6b8317efbf16,ba6e3b18-bccb-5149-adae-530286c8bd10,drg-empluk-anggraini-ssos@demo.school,"drg. Empluk Anggraini, S.Sos",STUDENT,ACTIVE
a4844c15-f9b4-56b2-b19c-965b5e1e44d8,ba6e3b18-bccb-5149-adae-530286c8bd10,edison-iswahyudi@demo.school,Edison Iswahyudi,STUDENT,ACTIVE
aae7ce09-a9cb-5264-9a20-64d73cf667b2,ba6e3b18-bccb-5149-adae-530286c8bd10,kasiran-rahayu@demo.school,Kasiran Rahayu,STUDENT,ACTIVE
e8c18a44-42ab-557f-b63f-09eb8b70d5c7,ba6e3b18-bccb-5149-adae-530286c8bd10,r-eli-hastuti@demo.school,R. Eli Hastuti,STUDENT,ACTIVE
d7dd18c9-fea3-53f1-b9ef-b3f7591536c6,ba6e3b18-bccb-5149-adae-530286c8bd10,salwa-dabukke@demo.school,Salwa Dabukke,STUDENT,ACTIVE
5a984184-27aa-57a3-80c8-46cba02f8ed8,ba6e3b18-bccb-5149-adae-530286c8bd10,kiandra-sinaga@demo.school,Kiandra Sinaga,STUDENT,ACTIVE
27c2a323-3352-5ac8-ae4e-9a80c85d1428,ba6e3b18-bccb-5149-adae-530286c8bd10,irfan-firmansyah@demo.school,Irfan Firmansyah,STUDENT,ACTIVE
3a926d7c-dde5-513e-890c-1c835ba3e846,ba6e3b18-bccb-5149-adae-530286c8bd10,ami-pertiwi@demo.school,Ami Pertiwi,STUDENT,ACTIVE
e32c12d3-7530-5a92-87b8-f047c0b34d46,ba6e3b18-bccb-5149-adae-530286c8bd10,calista-suryono@demo.school,Calista Suryono,STUDENT,ACTIVE
adf1fd7f-c372-5f1e-8dc4-dd75ca345610,ba6e3b18-bccb-5149-adae-530286c8bd10,eka-zulaika@demo.school,Eka Zulaika,STUDENT,ACTIVE
86260544-664a-51b9-bea0-2a67735c549a,ba6e3b18-bccb-5149-adae-530286c8bd10,vega-budiman@demo.school,Vega Budiman,STUDENT,ACTIVE
1d585c76-6b95-5ee9-be8f-035867e239b3,ba6e3b18-bccb-5149-adae-530286c8bd10,ciaobella-thamrin@demo.school,Ciaobella Thamrin,STUDENT,ACTIVE
a698ebc9-a501-5d99-8d9f-3c4fee8a5fac,ba6e3b18-bccb-5149-adae-530286c8bd10,cut-zulaikha-utami-mak@demo.school,"Cut Zulaikha Utami, M.Ak",STUDENT,ACTIVE
d6c143c7-30d1-5562-b90d-f40708d3a18e,ba6e3b18-bccb-5149-adae-530286c8bd10,teguh-hutagalung@demo.school,Teguh Hutagalung,STUDENT,ACTIVE
9f1075c0-fc3a-5568-aa29-5f0d626b955f,ba6e3b18-bccb-5149-adae-530286c8bd10,puti-lidya-novitasari-spsi@demo.school,"Puti Lidya Novitasari, S.Psi",STUDENT,ACTIVE
2ce1a978-f2d8-5e01-a7e9-62649773e179,ba6e3b18-bccb-5149-adae-530286c8bd10,drs-aurora-waluyo@demo.school,Drs. Aurora Waluyo,STUDENT,ACTIVE
72092a8b-ea1f-5c8d-90a7-7972519bbe79,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-bahuraksa-nurdiyanti-sfarm@demo.school,"dr. Bahuraksa Nurdiyanti, S.Farm",STUDENT,ACTIVE
dd4c7177-443e-5041-ba24-551a75c9d6b2,ba6e3b18-bccb-5149-adae-530286c8bd10,restu-suwarno@demo.school,Restu Suwarno,STUDENT,ACTIVE
dd0cf8e2-a3b5-564e-a65e-37f45de54b9c,ba6e3b18-bccb-5149-adae-530286c8bd10,rahmi-hutapea@demo.school,Rahmi Hutapea,STUDENT,ACTIVE
5e41b3a9-f4b8-5adc-9fc2-9c8d7e686b1d,ba6e3b18-bccb-5149-adae-530286c8bd10,ir-hadi-yolanda@demo.school,Ir. Hadi Yolanda,STUDENT,ACTIVE
57da88eb-62ba-5bb9-b87f-918e661fb70e,ba6e3b18-bccb-5149-adae-530286c8bd10,martana-ramadan-sgz@demo.school,"Martana Ramadan, S.Gz",STUDENT,ACTIVE
580a91a0-133d-50e3-84a6-ef42979196fa,ba6e3b18-bccb-5149-adae-530286c8bd10,titi-waskita@demo.school,Titi Waskita,STUDENT,ACTIVE
10892889-3073-5df0-b06c-977b71f0a6fd,ba6e3b18-bccb-5149-adae-530286c8bd10,yono-setiawan@demo.school,Yono Setiawan,STUDENT,ACTIVE
4037b08b-45d6-58a3-967c-31622c56375e,ba6e3b18-bccb-5149-adae-530286c8bd10,tgk-cagak-winarsih@demo.school,Tgk. Cagak Winarsih,STUDENT,ACTIVE
64851ae7-e911-57ba-9cb3-6c6265585be9,ba6e3b18-bccb-5149-adae-530286c8bd10,padma-mulyani@demo.school,Padma Mulyani,STUDENT,ACTIVE
6885c9d2-e106-5728-9bb6-ddec998610e2,ba6e3b18-bccb-5149-adae-530286c8bd10,ir-gangsar-simanjuntak@demo.school,Ir. Gangsar Simanjuntak,STUDENT,ACTIVE
bd023118-29e4-52e4-ba14-3196249d442d,ba6e3b18-bccb-5149-adae-530286c8bd10,almira-namaga@demo.school,Almira Namaga,STUDENT,ACTIVE
f75f937e-f3e9-5137-9581-ee42219f1bea,ba6e3b18-bccb-5149-adae-530286c8bd10,t-tasnim-maryati-mm@demo.school,"T. Tasnim Maryati, M.M.",STUDENT,ACTIVE
172cac3b-b382-5d83-a318-3037d851a377,ba6e3b18-bccb-5149-adae-530286c8bd10,adinata-hidayanto@demo.school,Adinata Hidayanto,STUDENT,ACTIVE
bae1d431-4eb5-5154-84c2-756fa9d0de55,ba6e3b18-bccb-5149-adae-530286c8bd10,galar-nuraini@demo.school,Galar Nuraini,STUDENT,ACTIVE
3d463c99-dc16-57af-b1c0-b93317ce441e,ba6e3b18-bccb-5149-adae-530286c8bd10,among-kusumo@demo.school,Among Kusumo,STUDENT,ACTIVE
2f3de4d2-13c0-5cd7-926c-621cd8913c4b,ba6e3b18-bccb-5149-adae-530286c8bd10,xanana-laksmiwati@demo.school,Xanana Laksmiwati,STUDENT,ACTIVE
cb75ae33-93ff-5aa9-9ecb-8b86a0a5e6b6,ba6e3b18-bccb-5149-adae-530286c8bd10,siska-mulyani@demo.school,Siska Mulyani,STUDENT,ACTIVE
a2ff4c09-a0fa-59a2-96db-ea9ecdf4a5af,ba6e3b18-bccb-5149-adae-530286c8bd10,darmana-iswahyudi@demo.school,Darmana Iswahyudi,STUDENT,ACTIVE
cc7a9426-5ba6-5cd7-b3ed-fc1baf501569,ba6e3b18-bccb-5149-adae-530286c8bd10,melinda-saputra-st@demo.school,"Melinda Saputra, S.T.",STUDENT,ACTIVE
3984116d-7295-59f0-a1b1-86112c819e62,ba6e3b18-bccb-5149-adae-530286c8bd10,yunita-putra@demo.school,Yunita Putra,STUDENT,ACTIVE
5a6000d6-4ec3-5b5f-bcc7-a95d84b323d5,ba6e3b18-bccb-5149-adae-530286c8bd10,makuta-siregar@demo.school,Makuta Siregar,STUDENT,ACTIVE
1c3b4b4d-f608-509c-9369-9bd6b235bdca,ba6e3b18-bccb-5149-adae-530286c8bd10,cahya-utama@demo.school,Cahya Utama,STUDENT,ACTIVE
a06fd3f7-2450-5016-bb27-604bc8f39dd1,ba6e3b18-bccb-5149-adae-530286c8bd10,yuliana-oktaviani@demo.school,Yuliana Oktaviani,STUDENT,ACTIVE
f2c20925-3d67-5dc8-b754-8a4859e0720f,ba6e3b18-bccb-5149-adae-530286c8bd10,kayun-widodo@demo.school,Kayun Widodo,STUDENT,ACTIVE
c8203a51-30dd-5a44-b5fc-1205bb1e3ee0,ba6e3b18-bccb-5149-adae-530286c8bd10,surya-utami@demo.school,Surya Utami,STUDENT,ACTIVE
a1254bf9-64fa-5cd7-9775-4144ebbed225,ba6e3b18-bccb-5149-adae-530286c8bd10,ella-putra-st@demo.school,"Ella Putra, S.T.",STUDENT,ACTIVE
eb1e1d58-2fea-5cce-aaf5-5a589f807a32,ba6e3b18-bccb-5149-adae-530286c8bd10,rahmi-firmansyah@demo.school,Rahmi Firmansyah,STUDENT,ACTIVE
3a0822ec-636e-5f03-b062-6320f65cbc01,ba6e3b18-bccb-5149-adae-530286c8bd10,prima-siregar@demo.school,Prima Siregar,STUDENT,ACTIVE
a859f06a-17d4-5069-8ddf-a11dbd46be08,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-ira-purwanti-sh@demo.school,"dr. Ira Purwanti, S.H.",STUDENT,ACTIVE
b189d802-1d13-52f9-80bc-1ba1686a2a9d,ba6e3b18-bccb-5149-adae-530286c8bd10,hj-fitriani-sudiati@demo.school,Hj. Fitriani Sudiati,STUDENT,ACTIVE
22d3a139-031d-58d9-8032-a1418e124294,ba6e3b18-bccb-5149-adae-530286c8bd10,puti-handayani-skom@demo.school,"Puti Handayani, S.Kom",STUDENT,ACTIVE
efd8861c-19b8-505a-9a3f-bd20de3eaa3b,ba6e3b18-bccb-5149-adae-530286c8bd10,kh-hasim-habibi@demo.school,KH. Hasim Habibi,STUDENT,ACTIVE
04b44a6e-1060-583c-9e83-23a755b91569,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-rusman-nashiruddin-spsi@demo.school,"Dr. Rusman Nashiruddin, S.Psi",STUDENT,ACTIVE
c058a9e5-2514-576a-810f-9ade76da455f,ba6e3b18-bccb-5149-adae-530286c8bd10,kawaya-winarno@demo.school,Kawaya Winarno,STUDENT,ACTIVE
87295b0c-c246-5b5c-921e-d9d7b5240810,ba6e3b18-bccb-5149-adae-530286c8bd10,ida-prasetyo@demo.school,Ida Prasetyo,STUDENT,ACTIVE
31c21a14-339a-5bc6-a65f-1677d1f3ecd8,ba6e3b18-bccb-5149-adae-530286c8bd10,halim-irawan@demo.school,Halim Irawan,STUDENT,ACTIVE
c3cd900f-14eb-5c8e-af88-492218183ea5,ba6e3b18-bccb-5149-adae-530286c8bd10,melinda-tamba@demo.school,Melinda Tamba,STUDENT,ACTIVE
5d2f35e0-9477-5e1d-bacd-e29b9475bc0a,ba6e3b18-bccb-5149-adae-530286c8bd10,drs-prasetya-nababan-mti@demo.school,"Drs. Prasetya Nababan, M.TI.",STUDENT,ACTIVE
40454c87-9e28-54ec-9f75-ed570ccf25bb,ba6e3b18-bccb-5149-adae-530286c8bd10,ikin-siregar@demo.school,Ikin Siregar,STUDENT,ACTIVE
3cd82a37-742c-5a38-964f-cdd1f1a875bd,ba6e3b18-bccb-5149-adae-530286c8bd10,melinda-riyanti@demo.school,Melinda Riyanti,STUDENT,ACTIVE
06e248f2-9fa8-5f0a-b30c-ddb33c8cf446,ba6e3b18-bccb-5149-adae-530286c8bd10,almira-nainggolan-spd@demo.school,"Almira Nainggolan, S.Pd",STUDENT,ACTIVE
96140810-dd76-564d-839f-60bf143549c9,ba6e3b18-bccb-5149-adae-530286c8bd10,kuncara-prayoga-mm@demo.school,"Kuncara Prayoga, M.M.",STUDENT,ACTIVE
813c2573-f478-5003-b4bd-416b54696d5e,ba6e3b18-bccb-5149-adae-530286c8bd10,dacin-haryanti-spd@demo.school,"Dacin Haryanti, S.Pd",STUDENT,ACTIVE
f0d600a0-9547-5f44-aa76-134be7ed7736,ba6e3b18-bccb-5149-adae-530286c8bd10,radit-mayasari@demo.school,Radit Mayasari,STUDENT,ACTIVE
33ec0bae-806d-57bd-87ec-377094d4160d,ba6e3b18-bccb-5149-adae-530286c8bd10,puti-kasiyah-pratama@demo.school,Puti Kasiyah Pratama,STUDENT,ACTIVE
13d1e4f0-d53b-542c-9bc3-316a69825fcf,ba6e3b18-bccb-5149-adae-530286c8bd10,salimah-pangestu-spt@demo.school,"Salimah Pangestu, S.Pt",STUDENT,ACTIVE
82c6c241-0de9-5285-be90-aaa5aeea173e,ba6e3b18-bccb-5149-adae-530286c8bd10,gaman-wastuti-sfarm@demo.school,"Gaman Wastuti, S.Farm",STUDENT,ACTIVE
daf450a8-b531-543d-8c3d-b514938fc293,ba6e3b18-bccb-5149-adae-530286c8bd10,maryadi-natsir@demo.school,Maryadi Natsir,STUDENT,ACTIVE
8307b1f0-2204-58b5-acc0-8babc7d8b7ed,ba6e3b18-bccb-5149-adae-530286c8bd10,maria-suryatmi@demo.school,Maria Suryatmi,STUDENT,ACTIVE
149fda61-81d5-5d08-a62b-85133edca996,ba6e3b18-bccb-5149-adae-530286c8bd10,r-kasim-mulyani-st@demo.school,"R. Kasim Mulyani, S.T.",STUDENT,ACTIVE
41ac42ba-aa7c-5f9d-9711-6a1b5eadba36,ba6e3b18-bccb-5149-adae-530286c8bd10,cahya-sihombing@demo.school,Cahya Sihombing,STUDENT,ACTIVE
44e6faf7-7f71-5c8d-bc7f-f100d956be56,ba6e3b18-bccb-5149-adae-530286c8bd10,yessi-pudjiastuti@demo.school,Yessi Pudjiastuti,STUDENT,ACTIVE
7b996bbd-238e-5d8a-a9f7-7dcc486869d0,ba6e3b18-bccb-5149-adae-530286c8bd10,tgk-ifa-budiman-sei@demo.school,"Tgk. Ifa Budiman, S.E.I",STUDENT,ACTIVE
941afd74-f989-565f-8974-832e8cd4b16f,ba6e3b18-bccb-5149-adae-530286c8bd10,gasti-tampubolon@demo.school,Gasti Tampubolon,STUDENT,ACTIVE
9719cc86-6f67-52ae-8f8a-fd99c0287498,ba6e3b18-bccb-5149-adae-530286c8bd10,gilda-laksmiwati-spsi@demo.school,"Gilda Laksmiwati, S.Psi",STUDENT,ACTIVE
f05dd5bf-bfed-50ae-83e9-f42286e7af46,ba6e3b18-bccb-5149-adae-530286c8bd10,tira-najmudin@demo.school,Tira Najmudin,STUDENT,ACTIVE
9355cd0b-cc65-5cef-bd4a-d92260790cf0,ba6e3b18-bccb-5149-adae-530286c8bd10,ulya-saptono@demo.school,Ulya Saptono,STUDENT,ACTIVE
a5e6793a-ae6e-5c5d-9e77-6b1e2832123e,ba6e3b18-bccb-5149-adae-530286c8bd10,pardi-simbolon@demo.school,Pardi Simbolon,STUDENT,ACTIVE
4cb21ae0-405b-5eef-9973-c14a06907a9a,ba6e3b18-bccb-5149-adae-530286c8bd10,rosman-handayani@demo.school,Rosman Handayani,STUDENT,ACTIVE
9a120579-4a90-5702-ad90-3ea10c26ffcd,ba6e3b18-bccb-5149-adae-530286c8bd10,pardi-fujiati@demo.school,Pardi Fujiati,STUDENT,ACTIVE
78c98d6c-1e41-519b-9d19-8aae79b29d25,ba6e3b18-bccb-5149-adae-530286c8bd10,natalia-mulyani@demo.school,Natalia Mulyani,STUDENT,ACTIVE
c2557692-0985-5b67-86b7-4107377195a0,ba6e3b18-bccb-5149-adae-530286c8bd10,mila-samosir@demo.school,Mila Samosir,STUDENT,ACTIVE
05f450d7-2462-5ed0-b205-d78b6aa10dfe,ba6e3b18-bccb-5149-adae-530286c8bd10,artawan-mansur@demo.school,Artawan Mansur,STUDENT,ACTIVE
fc460eaf-2783-55cb-9802-f77cb05935b1,ba6e3b18-bccb-5149-adae-530286c8bd10,budi-prakasa@demo.school,Budi Prakasa,STUDENT,ACTIVE
8049bd00-c33f-5171-a3a8-38148addd2dc,ba6e3b18-bccb-5149-adae-530286c8bd10,himawan-latupono@demo.school,Himawan Latupono,STUDENT,ACTIVE
98964011-e64a-541d-a069-dd60f5aed1cd,ba6e3b18-bccb-5149-adae-530286c8bd10,dt-anggabaya-iswahyudi-se@demo.school,"Dt. Anggabaya Iswahyudi, S.E.",STUDENT,ACTIVE
cb1bf112-9442-53cc-ab7e-0a93dbf7bd89,ba6e3b18-bccb-5149-adae-530286c8bd10,padmi-usada@demo.school,Padmi Usada,STUDENT,ACTIVE
18c2f418-9dcd-5d51-8dbb-024fb161b207,ba6e3b18-bccb-5149-adae-530286c8bd10,melinda-agustina@demo.school,Melinda Agustina,STUDENT,ACTIVE
49ae06f8-333b-5098-b659-783efd7ab422,ba6e3b18-bccb-5149-adae-530286c8bd10,banawi-saputra@demo.school,Banawi Saputra,STUDENT,ACTIVE
94c03a6b-531c-50b6-b58c-66359305458e,ba6e3b18-bccb-5149-adae-530286c8bd10,cinthia-waluyo@demo.school,Cinthia Waluyo,STUDENT,ACTIVE
d7ad6eca-9223-5b0e-9730-617c5e256b69,ba6e3b18-bccb-5149-adae-530286c8bd10,ulva-suryatmi@demo.school,Ulva Suryatmi,STUDENT,ACTIVE
96bff20c-a937-597a-a48e-f302ded8f665,ba6e3b18-bccb-5149-adae-530286c8bd10,titi-halimah@demo.school,Titi Halimah,STUDENT,ACTIVE
9ea52eaa-1318-5f3c-9d14-acd8596f4e29,ba6e3b18-bccb-5149-adae-530286c8bd10,drg-dewi-suryatmi-spsi@demo.school,"drg. Dewi Suryatmi, S.Psi",STUDENT,ACTIVE
1ccf503c-9e70-59a2-a829-8b56973a2f48,ba6e3b18-bccb-5149-adae-530286c8bd10,drg-mustofa-mandala@demo.school,drg. Mustofa Mandala,STUDENT,ACTIVE
a68f280b-a305-513b-a29a-58ad63ff827e,ba6e3b18-bccb-5149-adae-530286c8bd10,taufan-anggraini@demo.school,Taufan Anggraini,STUDENT,ACTIVE
f3248dab-36c9-57da-8eb8-07abd17823aa,ba6e3b18-bccb-5149-adae-530286c8bd10,puspa-utami@demo.school,Puspa Utami,STUDENT,ACTIVE
cf4fc28e-ed9a-5163-aae4-e5fc754278f3,ba6e3b18-bccb-5149-adae-530286c8bd10,sutan-pangeran-rahayu@demo.school,Sutan Pangeran Rahayu,STUDENT,ACTIVE
d5dd5d06-8a0a-5ce5-8b30-846363c35d53,ba6e3b18-bccb-5149-adae-530286c8bd10,rizki-saptono@demo.school,Rizki Saptono,STUDENT,ACTIVE
c8c7783e-0d2d-517c-b996-1f4baa444ef7,ba6e3b18-bccb-5149-adae-530286c8bd10,karna-damanik@demo.school,Karna Damanik,STUDENT,ACTIVE
5b2c22e1-ac49-54db-8f7a-fc36dc19d036,ba6e3b18-bccb-5149-adae-530286c8bd10,artanto-prayoga@demo.school,Artanto Prayoga,STUDENT,ACTIVE
c8cd7fa4-5bb2-555c-837b-7dfdf4dd712e,ba6e3b18-bccb-5149-adae-530286c8bd10,cinthia-utama@demo.school,Cinthia Utama,STUDENT,ACTIVE
e59bbea4-c74a-59b3-8f70-dbfb719a8310,ba6e3b18-bccb-5149-adae-530286c8bd10,keisha-maulana@demo.school,Keisha Maulana,STUDENT,ACTIVE
8b6c2819-8f67-5971-b3b9-67fc892a5173,ba6e3b18-bccb-5149-adae-530286c8bd10,amalia-budiman@demo.school,Amalia Budiman,STUDENT,ACTIVE
04934b6b-fa88-5d7d-954e-93c20c8a8804,ba6e3b18-bccb-5149-adae-530286c8bd10,dewi-hastuti@demo.school,Dewi Hastuti,STUDENT,ACTIVE
2b7356bd-0f22-5984-854f-6ce390aa9976,ba6e3b18-bccb-5149-adae-530286c8bd10,dinda-purnawati@demo.school,Dinda Purnawati,STUDENT,ACTIVE
dec27337-b249-5cfc-ade6-7d03da043813,ba6e3b18-bccb-5149-adae-530286c8bd10,hasna-firgantoro-mpd@demo.school,"Hasna Firgantoro, M.Pd",STUDENT,ACTIVE
91485130-9ae9-5dc1-b416-91cfc2c5f6db,ba6e3b18-bccb-5149-adae-530286c8bd10,r-dariati-nugroho-st@demo.school,"R. Dariati Nugroho, S.T.",STUDENT,ACTIVE
adb73c8a-00ca-56a0-b423-3cf17019301f,ba6e3b18-bccb-5149-adae-530286c8bd10,lintang-sihombing@demo.school,Lintang Sihombing,STUDENT,ACTIVE
2cf2328d-3f65-5ca8-826e-e4bbff64be24,ba6e3b18-bccb-5149-adae-530286c8bd10,arsipatra-rahimah-sgz@demo.school,"Arsipatra Rahimah, S.Gz",STUDENT,ACTIVE
eaff5bd1-23a4-50d5-a70d-5277d4240e4e,ba6e3b18-bccb-5149-adae-530286c8bd10,eka-safitri@demo.school,Eka Safitri,STUDENT,ACTIVE
aecb9003-1ec4-50a3-912f-d25f79120500,ba6e3b18-bccb-5149-adae-530286c8bd10,dewi-salahudin@demo.school,Dewi Salahudin,STUDENT,ACTIVE
bbf07a47-11a0-54bd-ac6b-1745130c0e86,ba6e3b18-bccb-5149-adae-530286c8bd10,ani-halimah-spsi@demo.school,"Ani Halimah, S.Psi",STUDENT,ACTIVE
b97f4471-90c0-5e71-b218-8b496fb3f38a,ba6e3b18-bccb-5149-adae-530286c8bd10,satya-waluyo@demo.school,Satya Waluyo,STUDENT,ACTIVE
73a98fd7-0b22-5f74-96db-6d4f28ac3a6a,ba6e3b18-bccb-5149-adae-530286c8bd10,daniswara-habibi@demo.school,Daniswara Habibi,STUDENT,ACTIVE
8404ddff-1dde-509b-a8e6-9b21a2910262,ba6e3b18-bccb-5149-adae-530286c8bd10,julia-irawan@demo.school,Julia Irawan,STUDENT,ACTIVE
b475e423-301f-5d1f-8e91-0a1c0c0e5faf,ba6e3b18-bccb-5149-adae-530286c8bd10,ira-puspasari@demo.school,Ira Puspasari,STUDENT,ACTIVE
f6f2f66d-6968-5042-bb57-a6c1ad999fa0,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-jessica-tarihoran-ssos@demo.school,"Dr. Jessica Tarihoran, S.Sos",STUDENT,ACTIVE
673b5f88-28e4-5813-b36e-77808efb8042,ba6e3b18-bccb-5149-adae-530286c8bd10,tira-sudiati-ssos@demo.school,"Tira Sudiati, S.Sos",STUDENT,ACTIVE
a0a6b5e9-bd5c-50b3-807f-b1d27065bcdb,ba6e3b18-bccb-5149-adae-530286c8bd10,edi-oktaviani@demo.school,Edi Oktaviani,STUDENT,ACTIVE
a90443b1-6311-5910-9d59-9e75458481a1,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-ganda-nainggolan-mak@demo.school,"Dr. Ganda Nainggolan, M.Ak",STUDENT,ACTIVE
a4015564-215d-5601-9356-7e34d8d2ddee,ba6e3b18-bccb-5149-adae-530286c8bd10,luwes-siregar@demo.school,Luwes Siregar,STUDENT,ACTIVE
def2b1e5-7458-55f3-b935-4687c5539e99,ba6e3b18-bccb-5149-adae-530286c8bd10,upik-zulkarnain@demo.school,Upik Zulkarnain,STUDENT,ACTIVE
c14563c8-f0cf-507d-a3bc-1ef1c04e3d8a,ba6e3b18-bccb-5149-adae-530286c8bd10,ratna-permata-mak@demo.school,"Ratna Permata, M.Ak",STUDENT,ACTIVE
2b61d599-22e4-5ae0-b1f2-2e7f4679f141,ba6e3b18-bccb-5149-adae-530286c8bd10,drs-gaman-mardhiyah@demo.school,Drs. Gaman Mardhiyah,STUDENT,ACTIVE
c523ba3e-ae07-53d6-8ff3-75863a56218d,ba6e3b18-bccb-5149-adae-530286c8bd10,paramita-pertiwi@demo.school,Paramita Pertiwi,STUDENT,ACTIVE
23bfcf72-f71b-59aa-b899-ebdd03908f34,ba6e3b18-bccb-5149-adae-530286c8bd10,omar-saragih@demo.school,Omar Saragih,STUDENT,ACTIVE
eb2ae3b3-e815-5a15-9464-70fb6a2ea7bf,ba6e3b18-bccb-5149-adae-530286c8bd10,devi-hariyah@demo.school,Devi Hariyah,STUDENT,ACTIVE
ae018c15-aad2-55ef-bc0f-307ba054fe28,ba6e3b18-bccb-5149-adae-530286c8bd10,jono-puspasari-spt@demo.school,"Jono Puspasari, S.Pt",STUDENT,ACTIVE
eb0388c0-23fe-5900-863c-22033307fa85,ba6e3b18-bccb-5149-adae-530286c8bd10,gamanto-maulana@demo.school,Gamanto Maulana,STUDENT,ACTIVE
e668a7b8-0daa-5bb0-8f0e-e58319a42445,ba6e3b18-bccb-5149-adae-530286c8bd10,martani-pratiwi@demo.school,Martani Pratiwi,STUDENT,ACTIVE
fa29893e-c54f-5156-a3d1-c8d158ee748d,ba6e3b18-bccb-5149-adae-530286c8bd10,t-ega-suryono-mti@demo.school,"T. Ega Suryono, M.TI.",STUDENT,ACTIVE
13aceff7-89bf-5c39-91f3-42ecc2d9404f,ba6e3b18-bccb-5149-adae-530286c8bd10,sutan-balangga-nurdiyanti-st@demo.school,"Sutan Balangga Nurdiyanti, S.T.",STUDENT,ACTIVE
8f67bf3d-d19c-574a-a545-d9c80b0a95da,ba6e3b18-bccb-5149-adae-530286c8bd10,lutfan-nashiruddin@demo.school,Lutfan Nashiruddin,STUDENT,ACTIVE
ee968fd7-1471-5166-ad25-ca7fd35344fd,ba6e3b18-bccb-5149-adae-530286c8bd10,r-yani-anggriawan@demo.school,R. Yani Anggriawan,STUDENT,ACTIVE
